schema_version,run_id,variant,backend_pid,step,simulation_time,dt,mode,timing_valid,status,error_stage,error_message,n_cells,particle_path,particle_count,particle_capacity,particle_utilisation,pretransport_particle_count,base_particle_count,injected_particle_count,removed_particle_count,injection_fraction,source_residual_mass,occupancy_sum,occupancy_nonempty,occupancy_min,occupancy_mean,occupancy_stddev,occupancy_cv,occupancy_p50,occupancy_p95,occupancy_p99,occupancy_max,occupancy_i2,occupancy_imax,heavy_threshold,heavy_tile_particles,heavy_cell_count,heavy_particle_count,heavy_cell_fraction,heavy_particle_fraction,heavy_task_count_estimate,occupancy_matches_count,bad_cells,bad_particles,bad_field_mask,first_bad_cell,first_bad_particle,total_ms,gas_flux_ms,eulerian_coupling_ms,injection_ms,bin_pre_ms,pressure_pre_ms,collision_pool_ms,relax_ms,track_ms,bin_post_ms,moments_ms,pressure_post_ms,compaction_ms,boundary_ms
2,"q500_r5","S1",694584,10,0.11500051000000001,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3796279,3980025,0.95383295331059481,3796279,3796192,87,0,2.2917177583628599e-05,8.4735080380378966e-11,3796279,3046,0,499.5103947368421,986.96638768413243,1.9758675656871918,0,2000,4500,11500,4.9040526371346287,23.022543917346432,1024,1024,970,2351059,0.12763157894736843,0.61930616796078475,2692,1,0,0,0x0000000000000000,-1,-1,22.7809277,0.412672013,0.128000006,0.0348160006,0.0727040023,2.01830411,0.728064001,7.29190397,3.95059204,0.328704,2.18623996,1.98758399,3.5880959,0.0266239997
2,"q500_r5","S1",694584,20,0.11500101000000003,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3796627,3980025,0.95392038994729933,3796628,3796541,87,1,2.2915070952434635e-05,9.077903120129948e-11,3796627,3054,0,499.55618421052634,986.96609884250176,1.9756858788611611,0,2000,4500,11000,4.9033346919313994,22.019545243712379,1024,1024,956,2332880,0.12578947368421053,0.61446120464296339,2665,1,0,0,0x0000000000000000,-1,-1,22.7071991,0.358399987,0.124927998,0.0296960007,0.0255999994,1.97529602,0.727039993,7.26220798,4.05606413,0.328704,2.18419194,1.98963201,3.59526396,0.027648
2,"q500_r5","S1",694584,30,0.11500151000000004,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3796496,3980025,0.95388747558118359,3796496,3796408,88,0,2.3179268462287329e-05,9.7608884079753098e-11,3796496,3044,0,499.53894736842108,990.69161822964406,1.9832119666516952,0,2000,4500,11000,4.9331297046704856,22.020305039172964,1024,1024,953,2334722,0.12539473684210525,0.61496759116827726,2663,1,0,0,0x0000000000000000,-1,-1,23.2294407,0.413695991,0.128000006,0.0337920003,0.0245760009,2.01936007,0.732159972,7.45676804,4.22195196,0.329728007,2.21388793,2.00499201,3.59833598,0.0266239997
2,"q500_r5","S1",694584,40,0.11500201000000006,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3797344,3980025,0.95410053956947505,3797344,3797260,84,0,2.2120724379987697e-05,1.2020618858758639e-10,3797344,3057,0,499.65052631578948,987.63081757077248,1.9766432047077829,0,2000,4500,11000,4.9071183587174536,22.01538759722585,1024,1024,945,2322531,0.12434210526315789,0.61161985851163336,2637,1,0,0,0x0000000000000000,-1,-1,22.9160957,0.397311985,0.126975998,0.0337920003,0.0255999994,1.99884796,0.73318398,7.34412813,4.03251219,0.329728007,2.21286392,2.0223999,3.60550404,0.0266239997
2,"q500_r5","S1",694584,50,0.11500251000000007,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3798201,3980025,0.95431586485009512,3798201,3798115,86,0,2.2642298288057951e-05,9.770406290955347e-11,3798201,3053,0,499.76328947368421,988.02994528704255,1.9769958420266656,0,2000,4500,11500,4.908512559390724,23.010893841584476,1024,1024,941,2312351,0.12381578947368421,0.60880164056615227,2616,1,0,0,0x0000000000000000,-1,-1,23.9544315,0.376832008,0.132095993,0.0327679999,0.0266239997,2.06848001,0.761856019,7.74758387,4.37452793,0.331775993,2.32857609,2.10329604,3.62188792,0.0266239997
2,"q500_r5","S1",694584,60,0.11500301000000009,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3798551,3980025,0.95440380399620606,3798552,3798467,85,1,2.2376947847495571e-05,1.0486965002487346e-10,3798551,3062,0,499.80934210526317,990.88829026341114,1.9825325514918517,0,2000,4500,11500,4.9304353177247915,23.008773608673412,1024,1024,945,2317703,0.12434210526315789,0.61015450365152402,2639,1,0,0,0x0000000000000000,-1,-1,23.6318722,0.407552004,0.130048007,0.0317439996,0.0266239997,2.06233597,0.750591993,7.62060785,4.24755192,0.332800001,2.29785609,2.05823994,3.6136961,0.0255999994
2,"q500_r5","S1",694584,70,0.1150035100000001,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3798433,3980025,0.95437415594123154,3798933,3798848,85,500,2.2374703633888777e-05,9.077052932432771e-11,3798433,3068,0,499.79381578947368,989.5832155581395,1.9799829135440483,0,2000,4500,11501,4.9203323379263786,23.011489211472206,1024,1024,930,2299528,0.12236842105263158,0.60538859050561111,2607,1,0,0,0x0000000000000000,-1,-1,23.4301434,0.40959999,0.129023999,0.0307199992,0.0675840005,2.02854395,0.737280011,7.48339176,4.26393604,0.331775993,2.28454399,2.06028795,3.55328012,0.0266559999
2,"q500_r5","S1",694584,80,0.11500401000000011,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3798787,3980025,0.95446310010615509,3798788,3798699,89,1,2.3428525098004944e-05,7.9021067637148382e-11,3798787,3071,0,499.84039473684209,989.56878829265941,1.9797695398621222,0,2000,4500,12501,4.9194874309658783,25.009983449980218,1024,1024,951,2322935,0.12513157894736843,0.61149387949363831,2655,1,0,0,0x0000000000000000,-1,-1,23.0297604,0.369664013,0.129023999,0.0348160006,0.0255999994,2.01932812,0.736256003,7.35743999,4.15129614,0.332800001,2.22720003,2.02137589,3.57376003,0.0255999994
2,"q500_r5","S1",694584,90,0.11500451000000013,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3798640,3980025,0.95442616566478855,3798641,3798557,84,1,2.2113171526343239e-05,1.0145160745907725e-10,3798640,3076,0,499.82105263157894,989.43200908875917,1.9795724967553046,0,2000,4500,13499,4.9187072699100289,27.007665901480529,1024,1024,971,2349259,0.12776315789473683,0.61844739169808138,2695,1,0,0,0x0000000000000000,-1,-1,23.8622723,0.423936009,0.13312,0.035840001,0.0255999994,2.1104641,0.761856019,7.71788788,4.23014402,0.333824009,2.31423998,2.09203196,3.632128,0.027648
2,"q500_r5","S1",694584,100,0.11500501000000014,4.9999999999999998e-08,"timing",1,"ok","","",7600,1,3799003,3980025,0.95451737112204071,3799494,3799409,85,491,2.2371399981155384e-05,1.0868491842884325e-10,3799003,3085,0,499.86881578947367,986.95103996637181,1.9744201054182968,0,2000,4502,13500,4.8983347526799985,27.007085806460275,1024,1024,955,2332058,0.12565789473684211,0.61386053130255491,2654,1,0,0,0x0000000000000000,-1,-1,23.9502392,0.384000003,0.13312,0.0317439996,0.0266239997,2.11456013,0.759808004,7.73734379,4.33459187,0.335871994,2.32857609,2.10534406,3.61164808,0.0266239997
